"No.","Time","Source","Destination","Protocol","Length","Info"
"712415","19:49:57.780087","180.250.13.34","10.107.135.158","DNS","418","Standard query response 0x3f9a A ac-imhhyhb-shard-00-00.telqs6i.mongodb.net CNAME mtm-aws-euwest1-0-m0-9-shard-00-00.deakh.mongodb.net CNAME ec2-99-80-96-42.eu-west-1.compute.amazonaws.com A 99.80.96.42 NS ns2.amzndns.org NS ns1.amzndns.org NS ns2.amzndns.co.uk NS ns2.amzndns.com NS ns2.amzndns.net NS ns1.amzndns.net NS ns1.amzndns.com NS ns1.amzndns.co.uk"
"712431","19:49:58.061124","10.107.135.158","180.250.13.34","DNS","102","Standard query 0xb2f5 A ac-imhhyhb-shard-00-01.telqs6i.mongodb.net"
"712453","19:49:58.267657","180.250.13.34","10.107.135.158","DNS","418","Standard query response 0xb2f5 A ac-imhhyhb-shard-00-01.telqs6i.mongodb.net CNAME mtm-aws-euwest1-0-m0-9-shard-00-01.deakh.mongodb.net CNAME ec2-63-32-70-18.eu-west-1.compute.amazonaws.com A 63.32.70.18 NS ns2.amzndns.org NS ns1.amzndns.org NS ns2.amzndns.co.uk NS ns2.amzndns.com NS ns2.amzndns.net NS ns1.amzndns.net NS ns1.amzndns.com NS ns1.amzndns.co.uk"
"713039","19:50:07.798553","10.107.135.158","180.250.13.34","DNS","70","Standard query 0xd946 A google.com"
"713040","19:50:07.798909","10.107.135.158","180.250.13.34","DNS","70","Standard query 0x79b4 HTTPS google.com"
"713041","19:50:07.804164","180.250.13.34","10.107.135.158","DNS","116","Standard query response 0xd946 A google.com CNAME forcesafesearch.google.com A 216.239.38.120"
"713042","19:50:07.804164","180.250.13.34","10.107.135.158","DNS","95","Standard query response 0x79b4 HTTPS google.com HTTPS"
"713075","19:50:07.876370","10.107.135.158","180.250.13.34","DNS","78","Standard query 0x3115 A e2c34.gcp.gvt2.com"
"713076","19:50:07.876792","10.107.135.158","180.250.13.34","DNS","78","Standard query 0xb33e HTTPS e2c34.gcp.gvt2.com"
"713079","19:50:07.879179","180.250.13.34","10.107.135.158","DNS","94","Standard query response 0x3115 A e2c34.gcp.gvt2.com A 35.216.18.75"
"713084","19:50:07.894862","180.250.13.34","10.107.135.158","DNS","135","Standard query response 0xb33e HTTPS e2c34.gcp.gvt2.com SOA ns1.google.com"
"713196","19:50:10.168357","10.107.135.158","180.250.13.34","DNS","80","Standard query 0x5a10 A beacons.gcp.gvt2.com"
"713197","19:50:10.168668","10.107.135.158","180.250.13.34","DNS","80","Standard query 0x017e HTTPS beacons.gcp.gvt2.com"
"713198","19:50:10.171240","180.250.13.34","10.107.135.158","DNS","152","Standard query response 0x5a10 A beacons.gcp.gvt2.com CNAME beacons-handoff.gcp.gvt2.com CNAME gce-beacons.gcp.gvt2.com A 35.199.0.9"
"713199","19:50:10.172305","180.250.13.34","10.107.135.158","DNS","193","Standard query response 0x017e HTTPS beacons.gcp.gvt2.com CNAME beacons-handoff.gcp.gvt2.com CNAME gce-beacons.gcp.gvt2.com SOA ns1.google.com"
"713531","19:50:14.841852","10.107.135.158","180.250.13.34","DNS","102","Standard query 0x2b7c A ac-imhhyhb-shard-00-02.telqs6i.mongodb.net"
"713538","19:50:15.503275","10.107.135.158","118.98.44.50","DNS","102","Standard query 0x2b7c A ac-imhhyhb-shard-00-02.telqs6i.mongodb.net"
"713542","19:50:15.671788","180.250.13.34","10.107.135.158","DNS","419","Standard query response 0x2b7c A ac-imhhyhb-shard-00-02.telqs6i.mongodb.net CNAME mtm-aws-euwest1-0-m0-9-shard-00-02.deakh.mongodb.net CNAME ec2-52-16-40-109.eu-west-1.compute.amazonaws.com A 52.16.40.109 NS ns2.amzndns.org NS ns1.amzndns.org NS ns2.amzndns.co.uk NS ns2.amzndns.com NS ns2.amzndns.net NS ns1.amzndns.net NS ns1.amzndns.com NS ns1.amzndns.co.uk"
"713549","19:50:16.005376","118.98.44.50","10.107.135.158","DNS","419","Standard query response 0x2b7c A ac-imhhyhb-shard-00-02.telqs6i.mongodb.net CNAME mtm-aws-euwest1-0-m0-9-shard-00-02.deakh.mongodb.net CNAME ec2-52-16-40-109.eu-west-1.compute.amazonaws.com A 52.16.40.109 NS ns2.amzndns.org NS ns1.amzndns.org NS ns2.amzndns.co.uk NS ns2.amzndns.com NS ns2.amzndns.net NS ns1.amzndns.net NS ns1.amzndns.com NS ns1.amzndns.co.uk"
"713973","19:50:25.902386","10.107.135.158","180.250.13.34","DNS","77","Standard query 0x2a06 A beacons3.gvt2.com"
"713974","19:50:25.902972","10.107.135.158","180.250.13.34","DNS","77","Standard query 0xe095 HTTPS beacons3.gvt2.com"
"713975","19:50:25.906144","180.250.13.34","10.107.135.158","DNS","93","Standard query response 0x2a06 A beacons3.gvt2.com A 172.217.194.94"
"713976","19:50:25.906693","180.250.13.34","10.107.135.158","DNS","134","Standard query response 0xe095 HTTPS beacons3.gvt2.com SOA ns1.google.com"
"714406","19:50:38.636302","10.107.135.158","180.250.13.34","DNS","89","Standard query 0xcafc A d22l84to5iukba.cloudfront.net"
"714407","19:50:38.636520","10.107.135.158","180.250.13.34","DNS","89","Standard query 0x515f HTTPS d22l84to5iukba.cloudfront.net"
"714408","19:50:38.636983","10.107.135.158","180.250.13.34","DNS","89","Standard query 0xd53b A d2usi1ay6vxw36.cloudfront.net"
"714409","19:50:38.637176","10.107.135.158","180.250.13.34","DNS","89","Standard query 0x56c9 HTTPS d2usi1ay6vxw36.cloudfront.net"
"714410","19:50:38.637901","10.107.135.158","180.250.13.34","DNS","89","Standard query 0x1e33 A d2ohc5n85w1gnx.cloudfront.net"
"714411","19:50:38.638077","10.107.135.158","180.250.13.34","DNS","89","Standard query 0x7cdc HTTPS d2ohc5n85w1gnx.cloudfront.net"
"714412","19:50:38.640624","180.250.13.34","10.107.135.158","DNS","153","Standard query response 0xd53b A d2usi1ay6vxw36.cloudfront.net A 18.161.52.157 A 18.161.52.181 A 18.161.52.12 A 18.161.52.218"
"714425","19:50:38.659212","180.250.13.34","10.107.135.158","DNS","289","Standard query response 0x1e33 A d2ohc5n85w1gnx.cloudfront.net A 18.64.35.88 A 18.64.35.103 A 18.64.35.130 A 18.64.35.152 NS ns-1338.awsdns-39.org NS ns-1685.awsdns-18.co.uk NS ns-818.awsdns-38.net NS ns-84.awsdns-10.com"
"714468","19:50:38.741277","180.250.13.34","10.107.135.158","DNS","176","Standard query response 0x56c9 HTTPS d2usi1ay6vxw36.cloudfront.net SOA ns-1956.awsdns-52.co.uk"
"714472","19:50:38.760142","180.250.13.34","10.107.135.158","DNS","291","Standard query response 0xcafc A d22l84to5iukba.cloudfront.net A 18.64.22.20 A 18.64.22.74 A 18.64.22.7 A 18.64.22.196 NS ns-1002.awsdns-61.net NS ns-1326.awsdns-37.org NS ns-1617.awsdns-10.co.uk NS ns-352.awsdns-44.com"
"714473","19:50:38.781432","180.250.13.34","10.107.135.158","DNS","170","Standard query response 0x7cdc HTTPS d2ohc5n85w1gnx.cloudfront.net SOA ns-818.awsdns-38.net"
"714502","19:50:38.844317","180.250.13.34","10.107.135.158","DNS","170","Standard query response 0x515f HTTPS d22l84to5iukba.cloudfront.net SOA ns-352.awsdns-44.com"
"714510","19:50:39.030606","10.107.135.158","180.250.13.34","DNS","72","Standard query 0xd4ac A bmetrics.org"
"714511","19:50:39.031088","10.107.135.158","180.250.13.34","DNS","72","Standard query 0x020f HTTPS bmetrics.org"
"714541","19:50:39.762820","180.250.13.34","10.107.135.158","DNS","154","Standard query response 0x020f HTTPS bmetrics.org SOA ns-1076.awsdns-06.org"
"714555","19:50:40.042172","10.107.135.158","118.98.44.50","DNS","72","Standard query 0x9503 A bmetrics.org"
"714558","19:50:40.091234","118.98.44.50","10.107.135.158","DNS","224","Standard query response 0x9503 A bmetrics.org A 78.47.62.131 NS ns-1076.awsdns-06.org NS ns-1795.awsdns-32.co.uk NS ns-691.awsdns-22.net NS ns-73.awsdns-09.com"
"714838","19:50:46.304466","10.107.135.158","180.250.13.34","DNS","83","Standard query 0xefe8 A www.msftconnecttest.com"
"714839","19:50:46.309210","180.250.13.34","10.107.135.158","DNS","219","Standard query response 0xefe8 A www.msftconnecttest.com CNAME ncsi-geo.trafficmanager.net CNAME v4ncsi.msedge.net CNAME ncsi.4-c-0003.c-msedge.net CNAME 4-c-0003.c-msedge.net A 13.107.4.52"
"715145","19:50:57.096331","10.107.135.158","180.250.13.34","DNS","102","Standard query 0x285f A ac-imhhyhb-shard-00-00.telqs6i.mongodb.net"
"715167","19:50:57.422918","180.250.13.34","10.107.135.158","DNS","418","Standard query response 0x285f A ac-imhhyhb-shard-00-00.telqs6i.mongodb.net CNAME mtm-aws-euwest1-0-m0-9-shard-00-00.deakh.mongodb.net CNAME ec2-99-80-96-42.eu-west-1.compute.amazonaws.com A 99.80.96.42 NS ns2.amzndns.org NS ns1.amzndns.org NS ns2.amzndns.co.uk NS ns2.amzndns.com NS ns2.amzndns.net NS ns1.amzndns.net NS ns1.amzndns.com NS ns1.amzndns.co.uk"
"715528","19:51:05.979500","10.107.135.158","180.250.13.34","DNS","102","Standard query 0x3af3 A ac-imhhyhb-shard-00-01.telqs6i.mongodb.net"
"715529","19:51:06.226331","180.250.13.34","10.107.135.158","DNS","418","Standard query response 0x3af3 A ac-imhhyhb-shard-00-01.telqs6i.mongodb.net CNAME mtm-aws-euwest1-0-m0-9-shard-00-01.deakh.mongodb.net CNAME ec2-63-32-70-18.eu-west-1.compute.amazonaws.com A 63.32.70.18 NS ns2.amzndns.org NS ns1.amzndns.org NS ns2.amzndns.co.uk NS ns2.amzndns.com NS ns2.amzndns.net NS ns1.amzndns.net NS ns1.amzndns.com NS ns1.amzndns.co.uk"
"715786","19:51:10.837079","10.107.135.158","180.250.13.34","DNS","74","Standard query 0x6aaf A www.google.com"
"715787","19:51:10.838013","10.107.135.158","180.250.13.34","DNS","74","Standard query 0xcedc HTTPS www.google.com"
"715788","19:51:10.841943","180.250.13.34","10.107.135.158","DNS","120","Standard query response 0x6aaf A www.google.com CNAME forcesafesearch.google.com A 216.239.38.120"
"715789","19:51:10.842334","180.250.13.34","10.107.135.158","DNS","99","Standard query response 0xcedc HTTPS www.google.com HTTPS"
"715870","19:51:15.375163","10.107.135.158","180.250.13.34","DNS","102","Standard query 0xddeb A ac-imhhyhb-shard-00-02.telqs6i.mongodb.net"
"715871","19:51:15.914262","180.250.13.34","10.107.135.158","DNS","419","Standard query response 0xddeb A ac-imhhyhb-shard-00-02.telqs6i.mongodb.net CNAME mtm-aws-euwest1-0-m0-9-shard-00-02.deakh.mongodb.net CNAME ec2-52-16-40-109.eu-west-1.compute.amazonaws.com A 52.16.40.109 NS ns2.amzndns.org NS ns1.amzndns.org NS ns2.amzndns.co.uk NS ns2.amzndns.com NS ns2.amzndns.net NS ns1.amzndns.net NS ns1.amzndns.com NS ns1.amzndns.co.uk"
"716956","19:51:46.371212","10.107.135.158","180.250.13.34","DNS","83","Standard query 0xf613 A www.msftconnecttest.com"
"716957","19:51:46.375158","180.250.13.34","10.107.135.158","DNS","219","Standard query response 0xf613 A www.msftconnecttest.com CNAME ncsi-geo.trafficmanager.net CNAME v4ncsi.msedge.net CNAME ncsi.4-c-0003.c-msedge.net CNAME 4-c-0003.c-msedge.net A 13.107.4.52"
"717557","19:52:06.469206","10.107.135.158","180.250.13.34","DNS","102","Standard query 0x687e A ac-imhhyhb-shard-00-00.telqs6i.mongodb.net"
"717559","19:52:06.921885","180.250.13.34","10.107.135.158","DNS","418","Standard query response 0x687e A ac-imhhyhb-shard-00-00.telqs6i.mongodb.net CNAME mtm-aws-euwest1-0-m0-9-shard-00-00.deakh.mongodb.net CNAME ec2-99-80-96-42.eu-west-1.compute.amazonaws.com A 99.80.96.42 NS ns2.amzndns.org NS ns1.amzndns.org NS ns2.amzndns.co.uk NS ns2.amzndns.com NS ns2.amzndns.net NS ns1.amzndns.net NS ns1.amzndns.com NS ns1.amzndns.co.uk"
"717561","19:52:06.974815","10.107.135.158","180.250.13.34","DNS","102","Standard query 0x25e5 A ac-imhhyhb-shard-00-01.telqs6i.mongodb.net"
"717579","19:52:07.374588","180.250.13.34","10.107.135.158","DNS","418","Standard query response 0x25e5 A ac-imhhyhb-shard-00-01.telqs6i.mongodb.net CNAME mtm-aws-euwest1-0-m0-9-shard-00-01.deakh.mongodb.net CNAME ec2-63-32-70-18.eu-west-1.compute.amazonaws.com A 63.32.70.18 NS ns2.amzndns.org NS ns1.amzndns.org NS ns2.amzndns.co.uk NS ns2.amzndns.com NS ns2.amzndns.net NS ns1.amzndns.net NS ns1.amzndns.com NS ns1.amzndns.co.uk"
"717932","19:52:19.177255","10.107.135.158","180.250.13.34","DNS","102","Standard query 0xb1f7 A ac-imhhyhb-shard-00-02.telqs6i.mongodb.net"
"717995","19:52:19.802341","180.250.13.34","10.107.135.158","DNS","419","Standard query response 0xb1f7 A ac-imhhyhb-shard-00-02.telqs6i.mongodb.net CNAME mtm-aws-euwest1-0-m0-9-shard-00-02.deakh.mongodb.net CNAME ec2-52-16-40-109.eu-west-1.compute.amazonaws.com A 52.16.40.109 NS ns2.amzndns.net NS ns1.amzndns.net NS ns1.amzndns.com NS ns2.amzndns.co.uk NS ns1.amzndns.co.uk NS ns2.amzndns.com NS ns1.amzndns.org NS ns2.amzndns.org"
"718963","19:52:46.446185","10.107.135.158","180.250.13.34","DNS","83","Standard query 0x8543 A www.msftconnecttest.com"
"718965","19:52:46.500630","180.250.13.34","10.107.135.158","DNS","219","Standard query response 0x8543 A www.msftconnecttest.com CNAME ncsi-geo.trafficmanager.net CNAME v4ncsi.msedge.net CNAME ncsi.4-c-0003.c-msedge.net CNAME 4-c-0003.c-msedge.net A 13.107.4.52"
"719808","19:53:14.941032","10.107.135.158","180.250.13.34","DNS","102","Standard query 0xe086 A ac-imhhyhb-shard-00-01.telqs6i.mongodb.net"
"719814","19:53:15.607946","10.107.135.158","118.98.44.50","DNS","102","Standard query 0xe086 A ac-imhhyhb-shard-00-01.telqs6i.mongodb.net"
"719816","19:53:15.896772","180.250.13.34","10.107.135.158","DNS","418","Standard query response 0xe086 A ac-imhhyhb-shard-00-01.telqs6i.mongodb.net CNAME mtm-aws-euwest1-0-m0-9-shard-00-01.deakh.mongodb.net CNAME ec2-63-32-70-18.eu-west-1.compute.amazonaws.com A 63.32.70.18 NS ns1.amzndns.org NS ns2.amzndns.co.uk NS ns2.amzndns.org NS ns2.amzndns.com NS ns1.amzndns.net NS ns1.amzndns.com NS ns1.amzndns.co.uk NS ns2.amzndns.net"
"719822","19:53:16.268269","118.98.44.50","10.107.135.158","DNS","418","Standard query response 0xe086 A ac-imhhyhb-shard-00-01.telqs6i.mongodb.net CNAME mtm-aws-euwest1-0-m0-9-shard-00-01.deakh.mongodb.net CNAME ec2-63-32-70-18.eu-west-1.compute.amazonaws.com A 63.32.70.18 NS ns2.amzndns.org NS ns1.amzndns.org NS ns2.amzndns.co.uk NS ns2.amzndns.com NS ns2.amzndns.net NS ns1.amzndns.net NS ns1.amzndns.com NS ns1.amzndns.co.uk"
"719856","19:53:17.530733","10.107.135.158","180.250.13.34","DNS","102","Standard query 0xe532 A ac-imhhyhb-shard-00-00.telqs6i.mongodb.net"
"719884","19:53:18.190190","10.107.135.158","118.98.44.50","DNS","102","Standard query 0xe532 A ac-imhhyhb-shard-00-00.telqs6i.mongodb.net"
"719915","19:53:18.477137","118.98.44.50","10.107.135.158","DNS","418","Standard query response 0xe532 A ac-imhhyhb-shard-00-00.telqs6i.mongodb.net CNAME mtm-aws-euwest1-0-m0-9-shard-00-00.deakh.mongodb.net CNAME ec2-99-80-96-42.eu-west-1.compute.amazonaws.com A 99.80.96.42 NS ns2.amzndns.org NS ns2.amzndns.co.uk NS ns1.amzndns.org NS ns2.amzndns.net NS ns1.amzndns.co.uk NS ns1.amzndns.net NS ns1.amzndns.com NS ns2.amzndns.com"
"719938","19:53:18.584602","180.250.13.34","10.107.135.158","DNS","418","Standard query response 0xe532 A ac-imhhyhb-shard-00-00.telqs6i.mongodb.net CNAME mtm-aws-euwest1-0-m0-9-shard-00-00.deakh.mongodb.net CNAME ec2-99-80-96-42.eu-west-1.compute.amazonaws.com A 99.80.96.42 NS ns2.amzndns.org NS ns2.amzndns.net NS ns2.amzndns.com NS ns1.amzndns.co.uk NS ns1.amzndns.org NS ns1.amzndns.net NS ns2.amzndns.co.uk NS ns1.amzndns.com"
"720117","19:53:22.426088","10.107.135.158","180.250.13.34","DNS","102","Standard query 0x8bbf A ac-imhhyhb-shard-00-02.telqs6i.mongodb.net"
"720122","19:53:23.100584","10.107.135.158","118.98.44.50","DNS","102","Standard query 0x8bbf A ac-imhhyhb-shard-00-02.telqs6i.mongodb.net"
"720123","19:53:23.108849","180.250.13.34","10.107.135.158","DNS","419","Standard query response 0x8bbf A ac-imhhyhb-shard-00-02.telqs6i.mongodb.net CNAME mtm-aws-euwest1-0-m0-9-shard-00-02.deakh.mongodb.net CNAME ec2-52-16-40-109.eu-west-1.compute.amazonaws.com A 52.16.40.109 NS ns2.amzndns.org NS ns1.amzndns.org NS ns2.amzndns.co.uk NS ns2.amzndns.com NS ns2.amzndns.net NS ns1.amzndns.net NS ns1.amzndns.com NS ns1.amzndns.co.uk"
"720144","19:53:23.894194","118.98.44.50","10.107.135.158","DNS","419","Standard query response 0x8bbf A ac-imhhyhb-shard-00-02.telqs6i.mongodb.net CNAME mtm-aws-euwest1-0-m0-9-shard-00-02.deakh.mongodb.net CNAME ec2-52-16-40-109.eu-west-1.compute.amazonaws.com A 52.16.40.109 NS ns2.amzndns.org NS ns1.amzndns.org NS ns2.amzndns.co.uk NS ns2.amzndns.com NS ns2.amzndns.net NS ns1.amzndns.net NS ns1.amzndns.com NS ns1.amzndns.co.uk"
"720817","19:53:46.653678","10.107.135.158","180.250.13.34","DNS","83","Standard query 0xf9aa A www.msftconnecttest.com"
"720818","19:53:46.657371","180.250.13.34","10.107.135.158","DNS","219","Standard query response 0xf9aa A www.msftconnecttest.com CNAME ncsi-geo.trafficmanager.net CNAME v4ncsi.msedge.net CNAME ncsi.4-c-0003.c-msedge.net CNAME 4-c-0003.c-msedge.net A 13.107.4.52"
"721247","19:53:58.381859","10.107.135.158","180.250.13.34","DNS","75","Standard query 0x38da A ssl.gstatic.com"
"721248","19:53:58.382124","10.107.135.158","180.250.13.34","DNS","75","Standard query 0x1eca HTTPS ssl.gstatic.com"
"721249","19:53:58.387701","180.250.13.34","10.107.135.158","DNS","132","Standard query response 0x1eca HTTPS ssl.gstatic.com SOA ns1.google.com"
"721250","19:53:58.387701","180.250.13.34","10.107.135.158","DNS","91","Standard query response 0x38da A ssl.gstatic.com A 74.125.200.94"
"721301","19:53:59.862207","10.107.135.158","180.250.13.34","DNS","91","Standard query 0x14ba A steamusercontent-a.akamaihd.net"
"721302","19:53:59.871012","180.250.13.34","10.107.135.158","DNS","210","Standard query response 0x14ba A steamusercontent-a.akamaihd.net CNAME steamusercontent-a.akamaihd.net.edgesuite.net CNAME a323.dscb.akamai.net A 23.38.195.42 A 23.38.195.35"
"721410","19:54:03.717291","10.107.135.158","180.250.13.34","DNS","87","Standard query 0x95dd A safebrowsing.googleapis.com"
"721411","19:54:03.717642","10.107.135.158","180.250.13.34","DNS","87","Standard query 0xd30f HTTPS safebrowsing.googleapis.com"
"721412","19:54:03.721151","180.250.13.34","10.107.135.158","DNS","103","Standard query response 0x95dd A safebrowsing.googleapis.com A 64.233.170.95"
